id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
52357,50234,Galactix,NULL,1992-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
115212,46595,Galahad,NULL,1992-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174073,90526,Galaxy Fighter,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117736,64691,Galaxy Fraulein Yuna,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117893,44407,Gambler Jiko Chuushinha: Mahjong Kouisen,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108649,48612,Ganbare Goemon Gaiden 2: Tenka no Zaihou,NULL,1992-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191273,16141,Gargoyle's Quest II,NULL,1992-07-17 00:00:00.000,NULL,NULL,NULL,NULL,69.7672,7
168043,46681,Garry Kitchen's Super Battletank: War in the Gulf,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136169,44313,Gate of Thunder,NULL,1992-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56505,95504,Gateway,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61321,137326,GayBlade,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26787,43199,Gekibo: Gekisha Boy,NULL,1992-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163923,63467,Gekisha Boy,NULL,1992-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132317,48579,General's Son,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140072,5389,Genghis Khan II: Clan of the Gray Wolf,NULL,1992-07-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
120185,48164,George Foreman's KO Boxing,NULL,1992-01-24 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,1
15206,79976,Ghost Manor,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139519,218434,Ghostbusters II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150504,80806,Ginga Eiyuu Densetsu: Senjutsu Simulation,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24489,45897,Girl's Club,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100326,13051,Global Effect,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128749,6828,Global Gladiators,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
116444,48565,Gluk The Thunder Warrior,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
503,218000,Go,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27002,128862,Go Net,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5403,48321,Go! Benny!,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113162,24013,Go! Dizzy Go!,"Dizzy's nemesis, the evil wizard Zaks, has abducted Dizzy's friends. Thus, the task falls to Dizzy to rescue them. To do this, he must collect fruit in a variety of dangerous mazes scattered throughout several worlds including an underwater realm, forest realm, a pyramid, a mountain, and a castle.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89046,48162,Goal! Two,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184690,1931,Gobliins 2: The Prince Buffoon,NULL,1992-12-31 00:00:00.000,3,NULL,NULL,NULL,79.9306,13
44832,48160,Godzilla 2: War of the Monsters,"Japan is being ravaged by bizarre and powerful giant monsters. A reptilian creature called Baragon is creating earthquakes in an oil refinery, a high-speed pterosaur named Rodan is leaving sonic booms in his wake, a hideous blob of slime called Hedorah is feeding off of the city's toxic waste and growing larger every second, a giant caterpillar named Mothra is laying eggs in different parts of town, a giant octopus is destroying fishing ships in the harbor and devouring their crews, a terrible three-headed hydra named King Ghidorah is bringing fire to the skies, and Godzilla is plowing through everything around him. To make matters worse, a fleet of alien saucers has begun an invasion. Only the J.S.D.F. can stop them.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162955,48630,Go-Go! Nekketsu Hockey Club Slip-and-Slide Madness,NULL,1992-02-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
77082,37711,Gokuraku! Chuka Taisen,NULL,1992-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161375,39285,Golden Axe: The Revenge Of Death Adder,NULL,1992-05-01 00:00:00.000,7,NULL,NULL,NULL,72.8031,13
35213,40326,Golden Tee Golf II,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97079,213189,Gradius II: Gofer no Yabou,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97210,214653,Gradius II: Gofer no Yabou,NULL,1992-02-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171986,12604,Graham Taylors Soccer Challenge,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138948,195040,Grand Prix,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102914,74004,Grand Slam Bridge II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160282,14493,Grandmaster Chess,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94869,50884,Great Naval Battles: North Atlantic 1939-1943,NULL,1992-06-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116179,45792,Greendog: The Beached Surfer Dude!,NULL,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35332,48701,Greg Norman's Golf Power,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61441,39866,Grid Seeker: Project Storm Hammer,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63715,40319,Ground Effects,NULL,1992-06-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69154,40152,Gun Ball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49527,40316,Gun Buster,"The game takes place in Agalia City, a fictional science fiction city where cyborg crime has become rampant. In the year 2169, the city offered rewards for cyborg criminals and introduced an organization of hunters. As time passed, humanity began to refer to these hunters as ""Gunbusters"".",1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128896,12130,Guy Spy and the Crystals of Armageddon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46535,47229,Hagar the Horrible,NULL,1992-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95920,38174,Hakunetsu Pro Yakyuu Ganba League '93,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65814,49048,Hammerin' Harry: Ghost Building Company,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,64.0000,1
134144,37441,Hanjuku Hero: Aa Sekai yo Hanjuku Nare,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24381,71185,Happy Pairs,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139307,195041,Happy Race,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133475,71637,Harald Hårdtand: Kampen om de rene tænder,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159295,12466,HardBall III,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59985,14897,Harlequin,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57211,73977,Harrier Jump Jet,NULL,1992-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90760,56799,Hash Blocks,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84155,39375,Hat Trick Hero '93,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71244,128362,Hawk F-123,NULL,1992-03-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179713,51353,Hearts,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97477,39377,Heated Barrel,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134916,145329,Heaven & Earth,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148288,48626,Hello Kitty World,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121176,3688,Hello Kitty's Flower Shop,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86365,38257,Heracles no Eikou III: Kamigami no Chinmoku,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146018,129545,Heracles no Eikou: Ugokidashita Kamigami,NULL,1992-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174054,195042,Hero Hawk,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26129,70871,Hero Kid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187061,37999,Hero Senki: Project Olympus,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98555,50485,Hero's Heart,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94675,40197,Hexion,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55349,84271,Hexuma: Das Auge des Kal,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1325,71806,High Command: Europe 1939-'45,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34456,38384,Hiouden: Mamonotachi to no Chikai,NULL,1992-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51740,48472,Hirake! Ponkikki,NULL,1992-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106600,73683,Hiryuu no Ken S: Golden Fighter,NULL,1992-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65843,38126,Hiryuu no Ken S: Hyper Version,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142887,175898,Hockey,NULL,1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143193,206134,Hokkaido Rensa Satsujin: Okhotsk ni Kiyu,NULL,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74757,42552,Hokuto no Ken 5: Tenma Ryuusei-den Ai Zesshou,"In the early 21st century, the Makōtei has descended! The Heavens were once again split into two. There are two devas, the Makōtei and the Tentei...

In a time two thousand and hundreds of years ago, the world was ruled by the clan of the Makōtei, spreading their misery around the nations of world through their reign of evil. But in one generation, in order to oppose the tyranny of their next heir, a group of high priests raised his younger brother to be the Tentei, granting him the power to fight the Makōtei clan. From that point, an age of conflict began between the Makōtei and Tentei, setting rightfulness against heresy.

A wedding ceremony was taking place in a church. As the young couple were vowing their love for each other, the Imperial Army of the Makōtei suddenly attacked, taking the bride with them. The young man has now began a journey to rescue his fiancee.

The Makōtei's army's attacks were extremely severe. The martial arts sworn to protect the Tentei, namely the ones from the Hokuto, Nanto, and Gento schools, attacked with nothing but raging fire. In various places around the world, the violent conflicts unfoled between the Makōtei's army and the masters of these arts such as Rei of Nanto Suichō Ken, Falco of Gento Kō Ken, Toki, and Fudoh. The world was in turmoil, as it become governed by pain and misery. Time has been waiting for the revival of the Tenteiken, the only martial art capable of defeating the Makōtei. Only Kenshiro, the greatest master of Hokuto Shinken, holds the key.

In a turbulent time filled with sorrow, a group of passionate men bear the scars of their emotions, as they now challenge the Makōtei to a final battle.",1992-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69492,38264,Hokuto no Ken 6: Gekitou Denshouken - Haou he no Michi,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128461,75232,Hollywood Poker Pro,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123471,40347,Holosseum,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152540,14502,Home Alone 2: Lost in New York,NULL,1992-10-01 00:00:00.000,1,NULL,NULL,NULL,15.4197,8
24121,71186,Honey Bee,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35993,42053,Hono No Tokuji Dodge Danpei,NULL,1992-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149079,38106,Honoo no Doukyuuji: Dodge Danpei,NULL,1992-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2102,45621,Honoo no Toukyuuji: Dodge Danpei,NULL,1992-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23834,78145,Hook,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
87315,214611,Hook,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84700,8704,Hook,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
152544,111323,Hook,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54456,11760,Hugo - På Nye Eventyr,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
14887,8883,"Hugo III, Jungle of Doom!",NULL,1992-02-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29857,126444,Hydra,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99953,46070,Hyokkori Hyoutanjima: Daitouryou wo Mezase!,NULL,1992-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142194,46312,Hyokkori Hyoutanjima: Hyoutanjima no Daikoukai,NULL,1992-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156167,48755,Hyokkori Hyoutanjima: Nazo no Kaizokusen,NULL,1992-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38641,46297,Hyper Chou Pro Yakyuu '92,NULL,1992-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115592,74062,Ian Botham's Cricket,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140357,63392,Igo-Shinan '92,NULL,1992-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90581,63389,Igo-Shinan '93,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131003,49140,Ikari no Yousai 2,NULL,1992-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180126,45731,Ikasuze! Koi no Doki-doki Penguin Land MD,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174505,37623,Image Fight II: Operation Deepstriker,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21813,15220,Imperium,NULL,1992-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67214,69664,Inca,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
190992,184,Indiana Jones and the Fate of Atlantis,"The plot is set in the fictional Indiana Jones universe and revolves around the eponymous protagonist's global search for the legendary sunken city of Atlantis. Sophia Hapgood, an old co-worker of Indiana Jones who gave up her archaeological career to become a psychic, supports him along the journey. The two partners are pursued by the Nazis who seek to use the power of Atlantis for warfare, and serve as the adventure's antagonists.",1992-06-01 00:00:00.000,138,NULL,NULL,NULL,90.0377,306
25034,12155,Indiana Jones and the Fate of Atlantis: The Action Game,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161077,222333,Inoue Mami: Kono Hoshi ni Tatta Hitori no Kimi,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82837,144462,Inspecteur Banaan en de ontvoering van Mabella,Famous Popstar Mabella has been kidnapped and it's up to Inspecteur Banaan (Inspector Banana) to solve the case and rescue Mabella.,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19280,198767,Inspector Gadget,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109587,4861,Inspector Gadget: Mission 1 – Global Terror!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115211,65196,International Cricket,NULL,1992-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
41367,19078,International Tennis Open,NULL,1992-12-31 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
106026,46418,INXS: Make My Video,NULL,1992-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145793,10856,Ishar: Legend of the Fortress,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
81979,49040,Jack Nicklaus Golf,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,2
97686,69639,Jack Nicklaus Golf & Course Design: Signature Edition,NULL,1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57509,84321,Jackpot,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174058,56806,Jacky Lucky,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174063,138625,Jaguar Bomber,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48827,5395,Jaguar XJ220,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53498,38361,Jaki Crush,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41867,62577,Jantaku Boy,NULL,1992-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123212,48979,Jeep Jamboree: Off Road Adventure,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0
100340,46205,Jennifer Capriati Tennis,NULL,1992-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100358,15233,Jetsons: The Computer Game,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46513,93291,JezzBall,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28689,9644,Jill Goes Underground,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106268,9641,Jill of the Jungle,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,44.0000,6
15275,50338,Jill of the Jungle: Jill Goes Underground,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15185,50337,Jill of the Jungle: Jill Saves the Prince,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91369,9645,Jill Saves the Prince,"Jill of the Jungle follows the basic premise of the many platform games released in the early 1990s era of gaming, including Duke Nukem and Commander Keen. Jill (of the Jungle) must make her way through the jungle, defeating various monsters and collecting keys to open up new areas. Unusually, the game does not contain any boss fights, but focuses instead on puzzle games.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89234,14777,Jim Power in Mutant Planet,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150409,153771,Jimmy Connors Pro Tennis Tour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139276,63574,John Adventure,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58226,12646,John Barnes European Football,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100513,4245,John Madden Football '93,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67077,4482,John Madden Football '93: Championship Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35567,46186,Joshua & The Battle of Jericho,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139297,195043,Journey to the West,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139268,195044,Juggler,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93611,70173,Just Breed,"Long ago, in a time of legend. The country of Rumbleville is said to have prospered. Protected by the power of the seven sacred stones and guided by seven guides, the country was said to have been promised eternal peace and prosperity. However, when an evil shadow fell on one of the stones, Rumbleville was destroyed in an instant. The seven imams with the sacred stone led their people on a journey in search of a new land.

One night, many years later, in Astholm, a town blessed with a sapphire stone, Phyllis, a girl from a family that has inherited the stone, is performing the annual Sapphire Festival, the first ceremony after becoming a new priest. The festival is in full swing, the ceremony goes off without a hitch, and Phyllis meets up with the town's garrison leader, a boy, at the edge of the village. Suddenly, however, a monster appears and snatches Phyllis away. All that remains is the sapphire Phyllis was wearing. The next day, with the sapphire in hand, the boy and his fellow garrison members set out on a journey to save Phyllis.",1992-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
